"","Longitude","Latitude","Hwy_Roads","Major_Roads","Res_Roads","Local_Trucks","Local_Restricted_Trucks","Commerical.Zone","Industrial.Zone","Residential.Zone","NDVI_50","NDVI_100","NDVI_250","NDVI_500","NDVI_1000","NDVI_2500","NLCD_Water_50","NLCD_DevOpen_50","NLCD_DevLow_50","NLCD_DevMed_50","NLCD_DevHigh_50","NLCD_Barren_50","NLCD_Deciduous_50","NLCD_Evergreen_50","NLCD_MixForest_50","NLCD_Shrub_50","NLCD_Herbaceous_50","NLCD_Pasture_50","NLCD_Crops_50","NLCD_WoodyWet_50","NLCD_EmergWet_50","NLCD_Water_100","NLCD_DevOpen_100","NLCD_DevLow_100","NLCD_DevMed_100","NLCD_DevHigh_100","NLCD_Barren_100","NLCD_Deciduous_100","NLCD_Evergreen_100","NLCD_MixForest_100","NLCD_Shrub_100","NLCD_Herbaceous_100","NLCD_Pasture_100","NLCD_Crops_100","NLCD_WoodyWet_100","NLCD_EmergWet_100","NLCD_Water_250","NLCD_DevOpen_250","NLCD_DevLow_250","NLCD_DevMed_250","NLCD_DevHigh_250","NLCD_Barren_250","NLCD_Deciduous_250","NLCD_Evergreen_250","NLCD_MixForest_250","NLCD_Shrub_250","NLCD_Herbaceous_250","NLCD_Pasture_250","NLCD_Crops_250","NLCD_WoodyWet_250","NLCD_EmergWet_250","NLCD_Water_500","NLCD_DevOpen_500","NLCD_DevLow_500","NLCD_DevMed_500","NLCD_DevHigh_500","NLCD_Barren_500","NLCD_Deciduous_500","NLCD_Evergreen_500","NLCD_MixForest_500","NLCD_Shrub_500","NLCD_Herbaceous_500","NLCD_Pasture_500","NLCD_Crops_500","NLCD_WoodyWet_500","NLCD_EmergWet_500","NLCD_Water_1000","NLCD_DevOpen_1000","NLCD_DevLow_1000","NLCD_DevMed_1000","NLCD_DevHigh_1000","NLCD_Barren_1000","NLCD_Deciduous_1000","NLCD_Evergreen_1000","NLCD_MixForest_1000","NLCD_Shrub_1000","NLCD_Herbaceous_1000","NLCD_Pasture_1000","NLCD_Crops_1000","NLCD_WoodyWet_1000","NLCD_EmergWet_1000","NLCD_Water_2500","NLCD_DevOpen_2500","NLCD_DevLow_2500","NLCD_DevMed_2500","NLCD_DevHigh_2500","NLCD_Barren_2500","NLCD_Deciduous_2500","NLCD_Evergreen_2500","NLCD_MixForest_2500","NLCD_Shrub_2500","NLCD_Herbaceous_2500","NLCD_Pasture_2500","NLCD_Crops_2500","NLCD_WoodyWet_2500","NLCD_EmergWet_2500","Impervious_50","Impervious_100","Impervious_250","Impervious_500","Impervious_1000","Impervious_2500","Distance_to_NPL","Distance_to_Rail","Elevation_50","Elevation_100","Elevation_250","Elevation_500","Elevation_1000","Elevation_2500","Distance_to_TRI","Exp_TRI_100","Exp_TRI_500","Exp_TRI_1000","Exp_TRI_5000","Exp_TRI_10000","Total_Road_50","Total_Road_100","Total_Road_250","Total_Road_500","Total_Road_1000","Total_Road_2500","Hwy_Road_50","Hwy_Road_100","Hwy_Road_250","Hwy_Road_500","Hwy_Road_1000","Hwy_Road_2500","Maj_Road_50","Maj_Road_100","Maj_Road_250","Major_Road_500","Major_Road_1000","Major_Road_2500","Res_Road_50","Res_Road_100","Res_Road_250","Res_Road_500","Res_Road_1000","Res_Road_2500","Pop_50","Pop_100","Pop_250","Pop_500","Pop_1000","Pop_2500","Pop_10K","MinDist2Port","MinDist2MainPort","XpsExpPort_100","XpsEXP_Port_500","XpsEXP_Port_1000","XpsEXP_Port_5000","XpsEXP_Port_10K","XpsExp_MainPort_100","XpsExp_MainPort_500","XpsEXP_MainPort_1000","XpsEXP_MainPort_5000","XpsEXP_MainPort_10K","Dist2MainAirport","Dist2Airport","RestCount_50m","RestCount_100m","RestCount_250m","RestCount_500m","RestCount_1000m","RestCount_2500m","DailyTripsCount_50m","DailyTripsCount_100m","DailyTripsCount_250m","DailyTripsCount_500m","DailyTripsCount_1000m","NEAR_FID"
"11",-122.28262,37.80974,0,0,1,0,0,0,0,1,0.12331,0.1357,0.15211,0.14681,0.10066,0.06503,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,9.54447,2.79444,78.46115,9.19995,0,0,0,0,0,0,0,0,0,0,0,6.30209,3.73481,76.06413,13.89896,0,0,0,0,0,0,0,0,0,0,0,1.86492,1.25918,46.13978,50.73611,0,0,0,0,0,0,0,0,0,0,6.22029,1.93504,2.78548,31.5769,57.3272,0,0,0,0,0,0,0,0,0.057,0.0341,65.13782,69.20893,60.36723,63.05354,76.15012,72.99584,0.0026,8e-04,7.7575,7.63344,7.62603,7.3303,6.9063,6.80144,9e-04,0,0,0,36.30845,4796.1942,514.79286,1651.79518,6725.25393,22197.41135,71305.15475,320973.7347,327.71605,813.43558,2480.37888,4197.60669,9149.23494,40518.03115,68.41184,346.57853,1704.96506,4337.21435,15606.92124,58164.61541,0,0,109.23385,2667.52548,17806.04178,125225.0506,14.45542,59.62862,386.68257,1571.14037,6453.55863,47801.14642,264215.1454,0.60775,0.37152,0,0.00013,0.02816,3.72253,10.1226,0,0,0.00031,0.20116,0.50399,0.0984,0.0984,0,0,1.9999999152,8.99999988642,49.0000010461,413.999994761,0,37.0083959848,486.632513215,750.691286311,2220.90307721,12
"12",-122.28632,37.82092,0,0,1,1,0,0,1,0,0.03979,0.03791,0.06822,0.08157,0.08342,0.06246,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,11.08701,88.91299,0,0,0,0,0,0,0,0,0,0,0,0.0191,1.26006,30.77927,67.94158,0,0,0,0,0,0,0,0,0,0,0,1.55062,1.38689,31.60601,65.45648,0,0,0,0,0,0,0,0,0,0,7.90564,1.04257,2.9646,36.46531,51.42026,0,0,0,0,0,0,0,0,0.0229,0.17874,89.70701,90.58406,87.61444,81.76905,80.08168,71.01015,0.00154,0.00171,3.51714,3.55419,3.63121,3.85822,4.90865,8.27712,0.00373,0,0,0,68.2182,6779.61757,253.74117,634.51549,3678.03067,14329.24006,68956.49985,389162.2321,0,0,0,0,11781.89307,84452.25186,0,0,105.61301,2190.46906,14698.5963,92179.41715,162.60726,440.90088,2461.43395,8365.08301,21924.6724,120441.9349,16.238,68.86473,442.92238,1803.34998,7720.62454,59804.76952,541002.0402,0.48728,0.48728,0,0,0.00321,2.40037,8.56923,0,0,0.00212,0.29459,0.6064,0.08783,0.08783,0,0,0.9999999576,7.0000001499,26.9999989445,341.999995681,135.542585486,125.846635974,118.223910558,211.737168594,1619.43711238,13
"13",-122.28542,37.82204,0,1,0,1,0,1,0,0,0.14474,0.12029,0.09498,0.08581,0.08152,0.06492,0,0,0,17.53247,82.46753,0,0,0,0,0,0,0,0,0,0,0,0,0,14.10256,85.89744,0,0,0,0,0,0,0,0,0,0,0,0,3.87261,29.12102,67.00637,0,0,0,0,0,0,0,0,0,0,0,0.0955,1.5368,37.35085,61.0169,0,0,0,0,0,0,0,0,0,0,0,0.84577,0.84975,31.80554,66.49894,0,0,0,0,0,0,0,0,0,0,7.86345,1.04842,3.03224,38.4941,49.38216,0,0,0,0,0,0,0,0,0.0229,0.15675,87.56494,85.74599,80.36344,80.08581,80.89849,70.52696,0.00144,0.00161,3.61547,3.65777,4.0125,4.36868,5.4246,8.88133,0.00239,0,0,0,70.89301,6917.01578,671.58182,1573.33731,6209.94601,19666.45899,54206.39537,368481.3956,481.79309,1260.36669,4667.07462,6386.58101,9785.64712,42049.10126,194.62667,413.72914,1077.21865,3866.56955,6821.09764,54148.31097,0,0,486.79753,3938.40492,23855.86029,168529.3647,24.12616,99.52039,629.01848,2436.20695,9052.85606,54294.64926,288237.7409,0.46833,0.46833,0,0,0.00243,2.25152,8.32285,0,0,0.00165,0.28027,0.59196,0.08754,0.08754,0,0,0,7.9999996608,28.9999993958,340.999989727,107.48764606,112.033178302,127.239207589,207.5039284,1806.62134272,14
"14",-122.28467,37.82304,0,1,0,1,1,1,0,0,0.12285,0.13043,0.12045,0.09116,0.08087,0.06686,0,0,3.8835,28.80259,67.31392,0,0,0,0,0,0,0,0,0,0,0,0,13.7931,25.98236,60.22454,0,0,0,0,0,0,0,0,0,0,0,0,5.04202,53.15763,41.80036,0,0,0,0,0,0,0,0,0,0,0,0,1.83276,43.69352,54.47372,0,0,0,0,0,0,0,0,0,0,0,0.24242,0.5993,32.0118,67.14648,0,0,0,0,0,0,0,0,0,0,7.81578,1.04602,3.08568,40.14996,47.73627,0,0,0,0,0,0,0,0,0.0229,0.1434,65.56634,68.60225,73.2176,78.12638,81.36988,70.14323,0.00136,0.00152,4.4677,4.44017,4.57433,5.01728,6.01928,9.44894,0.00181,0,0,0,73.37856,7042.79979,96.47357,846.12208,5991.50098,24820.57811,74332.64222,383528.7314,0,476.88075,2622.64389,4988.0515,15808.62458,74485.76674,0,0,0,3581.35324,13105.89715,81510.94433,0,166.41746,1228.98516,5395.37898,22825.538,139585.7784,1.61014,6.64184,168.02453,1752.13443,8792.27134,63683.14985,536227.8319,0.45168,0.45168,0,0,0.00188,2.12388,8.10569,0,0,0.0013,0.26736,0.57868,0.08725,0.08725,0,0,0.9999999576,8.99999988642,33.9999990944,340.999989727,153.070993713,146.469586413,112.452768955,433.964044984,1915.00760903,15
"15",-122.28363,37.82428,0,1,0,1,0,1,0,0,0.10248,0.11925,0.10891,0.09522,0.08412,0.06987,0,0,0,72.84345,27.15655,0,0,0,0,0,0,0,0,0,0,0,0,1.99362,63.8756,34.13078,0,0,0,0,0,0,0,0,0,0,0,0,7.21387,58.42468,34.36146,0,0,0,0,0,0,0,0,0,0,0,0,1.83218,46.28793,51.87989,0,0,0,0,0,0,0,0,0,0,0,0.42924,0.60094,34.94273,64.02709,0,0,0,0,0,0,0,0,0,0,7.62249,1.03395,3.22441,42.2587,45.70661,0,0,0,0,0,0,0,0,0.0229,0.13094,74.27796,72.31978,70.9624,77.07879,80.47597,69.73442,0.00128,0.0014,5.47553,5.49528,5.60646,6.07966,6.97148,10.24098,0.00139,0,0,1e-05,76.42316,7195.1933,359.27387,1195.86146,6206.92003,19864.00351,60988.47578,314650.7237,63.04096,446.77845,1728.06556,5047.98641,12711.19211,40168.04721,94.11506,204.51378,1963.53399,5651.81273,18837.25306,77661.51747,0,68.87484,985.98627,3722.19254,13985.39827,99694.61903,18.66727,54.30925,397.57331,1887.7762,8473.43234,48211.5206,542196.3499,0.43074,0.43074,0,0,0.00134,1.97183,7.83823,0,0,0.00094,0.25066,0.56108,0.08691,0.08691,1.00000005402,1.00000005402,1.9999999152,7.9999996608,40.000000445,333.999983867,83.6601045186,88.6136808938,143.347702847,607.367867904,1980.87440714,16
"16",-122.27127,37.82492,1,0,0,1,0,0,0,1,0.04656,0.07477,0.10684,0.10068,0.10056,0.10939,0,0,0,2.90323,97.09677,0,0,0,0,0,0,0,0,0,0,0,0,0,27.17826,72.82174,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0905,37.9095,0,0,0,0,0,0,0,0,0,0,0,0,0,59.846,40.154,0,0,0,0,0,0,0,0,0,0,0,0.50229,0.77648,52.34216,46.37907,0,0,0,0,0,0,0,0,0,0,1.22967,2.39742,4.98833,51.09199,40.08525,0,0,0,0,0,0,0,0,0.0337,0.0778,91.64839,83.83613,74.38088,75.21919,75.7156,71.01307,0.00103,0.00056,22.7304,19.67875,18.02113,17.06035,16.93846,18.31299,0.00062,0,0,0,57.18852,6316.83926,322.71231,828.98702,5146.64664,20067.31388,72295.16064,402023.2196,0,0,796.84572,2471.78771,8209.96955,69197.11066,338.4805,706.9779,3053.35856,8853.46598,27375.26576,106200.9826,0,0,608.45587,4901.112,22308.04107,142299.2478,29.67823,127.77072,1045.14539,4255.36765,16479.15494,88649.47239,556183.3953,0.294,0.294,0,0,0.00017,1.50141,6.79241,0,0,4e-05,0.13119,0.40787,0.09232,0.09232,0,0,0,5.99999992428,60.0000020985,409.000000768,270.92497559,292.264685668,433.429295761,660.958185184,2073.02129969,17
"17",-122.27925,37.82681,1,0,0,1,0,0,0,1,0.0482,0.05432,0.0823,0.08926,0.09551,0.08369,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16667,95.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,27.59939,72.40061,0,0,0,0,0,0,0,0,0,0,0,0,0.68726,41.2708,58.04194,0,0,0,0,0,0,0,0,0,0,0,0.42927,0.60098,46.49469,52.47506,0,0,0,0,0,0,0,0,0,0,5.29787,1.12713,3.55696,47.11321,42.79957,0,0,0,0,0,0,0,0,0,0.10526,93.88387,89.90304,80.99962,78.80066,77.76052,70.38382,0.0011,0.00094,10.16568,10.21681,10.44001,10.83927,11.31151,13.50504,0.00085,0,0,1e-05,77.68189,7293.76187,181.17003,699.53353,5190.86099,19025.58059,61139.41918,312762.0417,0,0,1081.04186,4919.08259,14733.31396,34289.12611,0,0,332.99615,3773.40168,16453.10821,76006.6549,69.98442,488.06045,2189.69805,4507.03742,12300.22795,108747.4815,5.90971,24.37756,309.49979,1662.47958,8771.20267,57295.46841,541251.7479,0.36236,0.36236,0,0,0.00039,1.61069,7.13364,0,0,0.00025,0.19279,0.49413,0.08724,0.08724,0,0,0,17.9999997721,45.0000001437,352.999989581,311.731823154,771.232584855,982.024745821,1528.83665297,2071.57195749,20
"18",-122.27759,37.82642,1,0,0,1,0,0,0,1,0.11364,0.10485,0.08667,0.09462,0.09735,0.0903,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,54.58899,45.41101,0,0,0,0,0,0,0,0,0,0,0,0,0,38.66038,61.33962,0,0,0,0,0,0,0,0,0,0,0,0,0.57287,47.34732,52.07982,0,0,0,0,0,0,0,0,0,0,0,0.42921,0.65573,49.36176,49.55331,0,0,0,0,0,0,0,0,0,0,4.06869,1.30063,3.64307,48.6824,42.19995,0,0,0,0,0,0,0,0,0,0.10526,77.23885,75.80607,79.18222,77.525,76.86585,70.93423,0.00109,0.00082,15.00369,13.09844,12.01232,12.19209,12.63367,14.64537,8e-04,0,0,1e-05,72.32074,7052.7688,171.87049,554.34199,5346.90648,18657.87591,60037.30252,310354.2411,0,0,312.0663,5471.77561,14140.29631,33321.92925,0,0,794.16775,2625.77968,14930.89595,76691.97888,149.94257,356.63578,1967.29184,4249.35304,11444.28001,109937.0873,5.90971,24.37756,264.01368,1856.90717,8948.87614,60621.65374,541026.144,0.3445,0.3445,0,0,3e-04,1.58634,7.05969,0,0,0.00017,0.17694,0.47339,0.08839,0.08839,0,0,1.9999999152,11.0000003369,40.000000445,370.99998936,289.886697116,718.50296899,951.94630747,1132.0268885,2092.91473853,21
"19",-122.2753,37.82588,0,1,0,1,0,0,0,1,0.05305,0.07504,0.10381,0.09764,0.09832,0.09744,0,0,0,6.38978,93.61022,0,0,0,0,0,0,0,0,0,0,0,0,0,30.99042,69.00958,0,0,0,0,0,0,0,0,0,0,0,0,0,62.80286,37.19714,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7199,46.2801,0,0,0,0,0,0,0,0,0,0,0,0.24324,0.7178,51.28338,47.75558,0,0,0,0,0,0,0,0,0,0,2.85711,1.57532,3.97339,49.89074,41.54288,0,0,0,0,0,0,0,0,0,0.10526,91.77636,84.39537,74.10814,76.25739,76.42085,71.24423,0.00107,7e-04,16.45689,15.30225,14.44753,14.08167,14.27722,16.18701,0.00073,0,0,0,66.22138,6767.86209,359.2457,1279.31095,6968.45462,22048.59839,71293.37364,385274.8575,225.68964,738.81297,1999.78287,3910.08733,7855.67639,70764.53232,82.08302,247.02265,1957.56963,6635.16943,28111.52822,104870.2693,22.96389,137.53774,1101.15298,6050.81256,21047.40344,120841.8911,28.20674,116.35281,865.75944,4228.37945,16198.75913,79106.85437,550687.4961,0.32371,0.32371,0,0,0.00022,1.55235,6.95718,0,0,9e-05,0.15821,0.44774,0.08984,0.08984,0,0,0,7.0000001499,53.0000019486,383.999995148,406.984240335,441.63936055,524.722171847,989.644746699,2247.7960524,22
"20",-122.27327,37.82539,1,0,0,1,0,0,0,1,0.04945,0.07842,0.0992,0.10037,0.09869,0.10342,0,0,0,5.48387,94.51613,0,0,0,0,0,0,0,0,0,0,0,0,0,32.27092,67.72908,0,0,0,0,0,0,0,0,0,0,0,0,0,58.43941,41.56059,0,0,0,0,0,0,0,0,0,0,0,0,0,57.55059,42.44941,0,0,0,0,0,0,0,0,0,0,0,0.20185,0.6866,52.79449,46.31706,0,0,0,0,0,0,0,0,0,0,2.0087,1.95149,4.49742,50.55204,40.82102,0,0,0,0,0,0,0,0,0,0.10526,93.37419,82.69084,75.86965,75.54474,75.96791,71.18518,0.00105,0.00063,20.59184,18.12014,16.14654,15.56038,15.58667,17.31217,0.00067,0,0,0,61.65936,6544.62589,140.38756,696.6828,3668.08589,15275.05174,59679.65921,344404.8245,0,0,0,0,0,0,97.00693,179.0721,761.71282,3670.44363,13737.46003,56948.71902,45.60159,267.69388,2272.18,8199.55576,30076.9089,209947.5824,52.31459,218.27385,1383.76176,5601.45254,21335.00082,101571.2538,462456.3271,0.30878,0.30878,0,0,0.00019,1.52846,6.8797,0,0,6e-05,0.14466,0.42819,0.09103,0.09103,0,0,0,5.00000005602,61.9999996909,401.999994908,285.961451502,295.768329995,404.452001701,901.951772609,2203.28570484,23
"21",-122.30141,37.81372,1,0,0,1,0,0,1,0,0.11441,0.09256,0.07145,0.08103,0.0753,0.00169,0,0,0,87.05502,12.94498,0,0,0,0,0,0,0,0,0,0,0,0,0,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0.26745,44.40907,55.32348,0,0,0,0,0,0,0,0,0,0,0,0,5.7042,50.56151,43.73429,0,0,0,0,0,0,0,0,0,0,0.72643,0.9442,3.06785,35.04582,60.2157,0,0,0,0,0,0,0,0,0,0,22.0222,0.96896,2.55969,23.9357,50.23467,0,0,0,0,0,0,0,0,0.0229,0.25591,76.20388,80.7312,79.78935,73.81189,77.93449,61.4133,0.00232,0.01652,3.98738,3.96893,3.99009,4.04623,3.95818,3.69928,0.00076,0,0,0,64.0792,6593.07137,280.65536,943.88859,4207.50939,13425.45909,49848.03523,238093.9618,173.21789,470.04358,1356.34186,2799.41765,7585.50299,58292.62617,88.73102,328.43879,936.78333,1909.55972,11069.67797,51430.84855,0,0,791.5168,4477.07388,17475.35053,61333.30823,1.61014,6.64184,43.07132,501.39033,3442.40001,24401.04191,570303.1839,0.91982,0.91982,0,0.00159,0.05438,3.75861,10.73592,0,0.00147,0.03833,0.52676,0.81387,0.0838,0.0838,0,0,0,0.999999957797,13.0000000742,74.9999990535,309.039211247,377.925790602,395.466220504,595.201819836,1033.91915484,24
"22",-122.29983,37.81476,1,0,0,1,0,0,1,0,0.11886,0.11392,0.08782,0.0777,0.07692,0.01137,0,0,0,41.66667,58.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,43.93939,56.06061,0,0,0,0,0,0,0,0,0,0,0,0,0.37028,38.50868,61.12104,0,0,0,0,0,0,0,0,0,0,0,0.25774,6.69806,43.38308,49.66112,0,0,0,0,0,0,0,0,0,0,0.52619,0.94428,3.31929,36.6505,58.55973,0,0,0,0,0,0,0,0,0,0,19.3006,0.93083,2.77265,25.06951,51.64268,0,0,0,0,0,0,0,0,0.0229,0.26087,77.70833,80.02073,80.37602,75.03701,77.57735,63.475,0.00224,0.0124,3.36387,3.41389,3.58822,3.65558,3.91763,4.01076,0.00088,0,0,0,66.08896,6690.19872,291.09431,701.39314,3574.88939,10557.1106,35796.85906,220683.0256,131.71374,185.43046,1577.52163,3981.16481,6935.50388,31390.21146,76.16571,259.15466,824.37122,1561.75742,2978.73492,34205.22314,0,0,177.03455,981.69828,6277.87563,93764.19834,5.01887,16.43146,211.27782,961.30224,3449.00515,36859.94639,476203.4525,0.90863,0.90863,0,0.00143,0.04948,3.60958,10.49738,0,0.00136,0.03682,0.52213,0.80802,0.08406,0.08406,0,0,0,0.999999957797,13.0000000742,93.9999958334,207.347613848,351.630528624,412.047987315,594.44990335,1136.41751528,25
"23",-122.304,37.81092,1,0,0,1,0,0,1,0,0.05999,0.07526,0.07081,0.08049,0.07053,-0.00082,0,0,0,39.9361,60.0639,0,0,0,0,0,0,0,0,0,0,0,0,0,53.35463,46.64537,0,0,0,0,0,0,0,0,0,0,0,0,0,44.78277,55.21723,0,0,0,0,0,0,0,0,0,0,0,0,1.7186,49.26323,49.01817,0,0,0,0,0,0,0,0,0,0,0.0612,0.0183,2.60062,32.59442,64.72547,0,0,0,0,0,0,0,0,0,0,23.53987,1.26291,2.8898,25.01522,47.03589,0,0,0,0,0,0,0,0,0.0229,0.23341,77.47604,74.08626,78.59141,76.64883,80.24568,59.36455,0.00253,0.01307,5.04848,4.86941,4.42577,4.32092,4.13649,3.3353,6e-04,0,0,0,57.44111,6248.82497,190.92026,874.08031,4649.87502,10836.92012,41224.85965,201579.0449,185.58156,629.57321,1714.21816,3062.0334,6736.22732,45057.96388,0,231.36011,1440.93297,3050.02063,8616.22946,40679.79297,0,0,1068.15799,3080.65556,14108.84011,53679.22245,7.22274,51.34792,279.75627,1229.95479,3861.58342,18472.29786,594005.723,0.81397,0.81397,0,0.00077,0.04542,4.02608,11.19838,0,0.00063,0.02508,0.48528,0.78887,0.08379,0.08379,0,0,0,1.99999991481,15.9999993216,53.9999993201,353.116010752,389.885335494,400.763294726,611.962881888,803.842353661,26
"24",-122.30284,37.81257,1,0,0,1,0,0,1,0,0.05583,0.062,0.06265,0.08597,0.07372,-0.00319,0,0,0,58.76623,41.23377,0,0,0,0,0,0,0,0,0,0,0,0,0,55.004,44.996,0,0,0,0,0,0,0,0,0,0,0,0,0.73876,47.63724,51.624,0,0,0,0,0,0,0,0,0,0,0,0,3.73293,53.27945,42.98762,0,0,0,0,0,0,0,0,0,0,0.59221,0.94118,3.06203,33.6521,61.75248,0,0,0,0,0,0,0,0,0,0,23.70861,1.04257,2.64552,24.0385,48.30851,0,0,0,0,0,0,0,0,0.0229,0.23341,76.75325,80.20576,78.5007,74.14512,78.4116,59.77548,0.00239,0.01746,4.48279,4.2619,4.27721,4.28758,4.02008,3.46951,0.00067,0,0,0,61.71612,6475.35327,253.506,740.92598,2203.88469,6369.79594,32832.6786,207565.1004,125.65026,301.01692,794.05639,2025.93632,5965.47711,16327.91879,0,0,0,0,3212.46629,27135.24813,0,0,9.50231,1596.7798,11002.52144,104314.1045,1.2221,5.04115,32.69108,132.903,2746.10106,36872.54972,451150.1634,0.89755,0.89755,0,0.00141,0.05451,3.89171,10.95973,0,0.00125,0.03535,0.51886,0.8109,0.08359,0.08359,0,0,0,0.999999957797,11.0000003361,61.0000007235,351.886653981,389.061232778,398.762303673,598.536149536,783.961133117,27
"25",-122.29483,37.81877,1,0,0,0,0,0,1,0,0.0727,0.0989,0.07965,0.07685,0.07549,0.03357,0,0,0,6.45161,93.54839,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2988,84.7012,0,0,0,0,0,0,0,0,0,0,0,2.06659,2.21967,11.91479,83.79895,0,0,0,0,0,0,0,0,0,0,0,3.77959,2.93968,17.42492,75.85582,0,0,0,0,0,0,0,0,0,0,0,1.18913,3.45929,30.50808,64.84349,0,0,0,0,0,0,0,0,0,0,14.22458,0.80548,3.09467,29.05658,52.53493,0,0,0,0,0,0,0,0,0.0229,0.26087,90.93226,87.58008,85.22732,80.53376,79.45977,67.12165,0.00182,0.00833,2.8819,2.89875,2.92007,3.13748,3.56522,5.38097,0.00173,0,0,0,73.5313,7041.70847,203.13554,594.97665,3735.49253,14840.34842,58100.90337,294408.4119,0,0,0,495.87275,5986.22047,68860.63264,0,0,0,2503.02429,14467.51554,70310.0917,199.48159,565.03399,3064.62455,8003.39607,22573.3974,76014.55358,1.61014,6.64184,262.21004,1653.77747,6560.97844,37039.66841,551512.127,0.73738,0.73738,0,3e-04,0.0213,2.9801,9.53227,0,0.00029,0.0171,0.4473,0.74519,0.08478,0.08478,0,0,0,0.999999957797,8.99999988485,170.99999784,27.4746080163,270.703810465,631.822615091,722.577886338,1273.63642231,28
"26",-122.29357,37.82034,1,0,0,1,0,0,1,0,0.08034,0.07765,0.06906,0.07414,0.07715,0.03716,0,0,0,1.94175,98.05825,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43405,92.56595,0,0,0,0,0,0,0,0,0,0,0,0,0,15.68078,84.31922,0,0,0,0,0,0,0,0,0,0,0,2.86232,2.96727,16.44563,77.72477,0,0,0,0,0,0,0,0,0,0,0.21223,1.3934,4.3678,29.45067,64.50754,0,0,0,0,0,0,0,0,0,0.0684,13.95417,0.80547,3.15576,30.7257,51.07516,0,0,0,0,0,0,0,0,0.0229,0.26086,88.02589,88.51878,86.32279,81.97424,78.73421,66.91687,0.00168,0.01149,3.03037,2.91916,3.02988,3.19485,3.51102,5.85322,0.00203,0,0,0,77.24034,7215.56042,484.32357,1610.15419,5818.73941,14986.82459,59819.92756,311276.8172,123.44762,755.54498,3067.44864,7062.04019,18588.77681,67461.82905,245.69601,459.75151,1063.63371,2113.70587,8124.76201,54233.41137,0,0,170.17665,2229.9721,9496.8518,105829.9579,27.82652,114.78439,510.31523,1598.6453,5059.32378,44560.5868,520567.5227,0.69162,0.69162,0,0.00017,0.01605,2.78034,9.22389,0,0.00017,0.01307,0.42379,0.72553,0.08461,0.08461,0,0,0,0.999999957797,10.0000001105,184.000003628,0,0,396.960503547,645.862321821,1449.53038927,29
"27",-122.29769,37.8161,1,0,0,1,0,0,1,0,0.07015,0.10895,0.08754,0.0854,0.07952,0.02107,0,0,0,31.08974,68.91026,0,0,0,0,0,0,0,0,0,0,0,0,0,45.48361,54.51639,0,0,0,0,0,0,0,0,0,0,0,0.10191,0.15287,25.69427,74.05096,0,0,0,0,0,0,0,0,0,0,0,3.78079,5.90032,34.19897,56.11992,0,0,0,0,0,0,0,0,0,0,0.00318,1.08962,3.5502,36.78392,58.57309,0,0,0,0,0,0,0,0,0,0,16.32556,0.80536,2.93122,26.33661,53.3175,0,0,0,0,0,0,0,0,0.0229,0.26087,85.61218,79.19744,83.28624,75.20654,77.6673,65.85848,0.00212,0.00788,2.72401,2.86915,2.96751,3.31363,3.85911,4.503,0.0011,0,0,0,67.84498,6770.83665,141.47519,370.04379,1402.81138,3187.82987,24233.56122,229209.6512,0,0,0,732.59457,5420.31651,29928.71755,101.09491,194.15447,512.80961,1245.28875,5928.53333,43288.19206,0,0,0,207.11863,3245.71395,69306.70578,0.0526,0.60243,4.63092,130.07292,2120.15561,25131.04353,566960.5512,0.84359,0.84359,0,0.00084,0.03703,3.39543,10.1663,0,0.00081,0.02855,0.49588,0.78574,0.08459,0.08459,0,0,0,0.999999957797,13.0000000742,130.000004307,206.558059405,256.67528277,380.58698605,654.480383929,1072.11278598,30
